时间(s),电容(F),品质因素(Q)
44.9624,1.8837e-11,-1400.53
45.0424,1.9727e-11,2314.71
45.1224,1.90912e-11,-1483.09
45.2024,1.87955e-11,-2159.63
45.2824,1.91955e-11,-1831.21
45.3624,1.91227e-11,870.034
45.4424,1.87861e-11,1731.82
45.5224,1.87397e-11,-1883.92
45.6024,1.91961e-11,-3005.35
45.6824,1.92249e-11,-2023.26
45.7624,1.98099e-11,859.622
45.8424,1.97943e-11,-3113.69
45.9224,1.88781e-11,-4538.76
46.0025,1.90318e-11,4185.09
46.0825,1.91381e-11,5026.89
46.1625,1.8787e-11,-1143.67
46.2425,1.89395e-11,6681.75
46.3225,1.93052e-11,7042.22
46.4025,1.94535e-11,1857.47
46.4825,1.93484e-11,3432.86
46.5625,1.91446e-11,-8293.24
46.6425,1.90789e-11,1751.69
46.7225,1.90563e-11,8640.38
46.8025,1.88457e-11,661.079
46.8825,1.92612e-11,-1608.23
46.9625,1.9338e-11,1579.4
47.0425,1.92976e-11,1753.09
47.1225,1.89114e-11,19434.6
47.2025,1.88725e-11,2480.45
47.2825,1.92339e-11,10409.6
47.3625,1.95239e-11,-1761.09
47.4425,1.90727e-11,-6926.57
47.5225,1.924e-11,3387.32
47.6025,1.92402e-11,-1441.46
47.6825,1.92614e-11,-2651.93
47.7625,1.88443e-11,2211.89
47.8426,1.90935e-11,722.283
47.9226,1.90675e-11,-888.017
48.0026,1.88623e-11,3766.77
48.0826,1.90075e-11,-1893.92
48.1626,1.94569e-11,1044.35
48.2426,1.93247e-11,1152.09
48.3226,1.91503e-11,-1130.64
48.4026,1.88533e-11,-2360.85
48.4826,1.90819e-11,-745.651
48.5626,1.92069e-11,-1334.98
48.6426,1.98768e-11,-2032.36
48.7226,1.90465e-11,1995.91
48.8026,1.88706e-11,1754.22
48.8826,1.91482e-11,1413.47
48.9626,1.93454e-11,2010.67
49.0426,1.88549e-11,-2068.75
49.1226,1.8788e-11,1368.15
49.2026,1.88615e-11,1248.91
49.2826,1.90845e-11,296986
49.3626,1.92942e-11,-4569.56
49.4426,1.88677e-11,-4685.15
49.5226,1.86592e-11,9190.92
49.6026,1.95764e-11,1.53311e+06
49.6826,1.91811e-11,-4786.54
49.7627,1.91905e-11,-936.744
49.8427,1.8872e-11,-1159.83
49.9227,1.91675e-11,-7232.12
50.0027,1.95243e-11,-1394.44
50.0827,1.93675e-11,-1545.47
50.1627,1.91038e-11,-1190.53
50.2427,1.9013e-11,5818.76
50.3227,1.93711e-11,1772.3
50.4027,1.94666e-11,-1662.48
50.4827,1.89724e-11,-1638.37
50.5627,1.92784e-11,3853.43
50.6427,1.92682e-11,3925.22
50.7227,1.89217e-11,1182.46
50.8027,1.92608e-11,-871.174
50.8827,1.90968e-11,-1090.78
50.9627,1.91278e-11,-2325.38
51.0427,1.91198e-11,1977.48
51.1227,1.89413e-11,-6375.32
51.2027,1.90779e-11,1812.95
51.2827,1.90823e-11,718.146
51.3627,1.99611e-11,2352.53
51.4427,1.92958e-11,-943.162
51.5227,1.88894e-11,-1222.32
51.6028,1.97067e-11,-2276.21
51.6828,1.89094e-11,3722.81
51.7628,1.90329e-11,1660.33
51.8428,1.91618e-11,926.426
51.9228,1.92093e-11,-2029.29
52.0028,1.91238e-11,-1104.31
52.0828,1.9563e-11,-4295.87
52.1628,1.8903e-11,-4884.37
52.2428,1.86827e-11,-1327.1
52.3228,1.94581e-11,-1471.76
52.4028,1.9168e-11,-25892.3
52.4828,1.88883e-11,-2394.39
52.5628,1.94116e-11,-1706.67
52.6428,1.91286e-11,-22992
52.7228,1.90486e-11,-14653.9
52.8028,1.88922e-11,-1886.45
52.8828,1.90327e-11,-3624.69
52.9628,1.88953e-11,7144.7
53.0428,1.89051e-11,3256.06
53.1228,1.87639e-11,3687.66
53.2028,1.93614e-11,-1958.54
53.2828,1.90962e-11,2262.78
53.3628,1.88637e-11,1532.29
53.4429,1.95528e-11,-1267.85
53.5229,1.88719e-11,26201.3
53.6029,1.88239e-11,-1623.79
53.6829,1.90925e-11,-1931.56
53.7629,1.92656e-11,4469.55
53.8429,1.9251e-11,4162.28
53.9229,1.97092e-11,779.297
54.0029,1.96139e-11,-1475.35
54.0829,1.89096e-11,-657.694
54.1629,1.91429e-11,2769.32
54.2429,1.89914e-11,-1404.41
54.3229,1.91629e-11,-3399.32
54.4029,1.93183e-11,-5402.21
54.4829,1.8797e-11,1524.59
54.5629,1.87774e-11,-3498.07
54.6429,1.89281e-11,-2908.94
54.7229,1.90479e-11,-1657.15
54.8029,1.91523e-11,-32777.3
54.8829,1.89819e-11,-1472.03
54.9629,1.87365e-11,-1432.4
55.0429,1.91636e-11,-9445.46
55.1229,1.90281e-11,-38505.4
55.2029,1.9495e-11,805.154
55.2829,1.8774e-11,-11943.7
55.363,1.88873e-11,1770.2
55.443,1.95471e-11,-8288.94
55.523,1.94937e-11,1087.48
55.603,1.92711e-11,3085.71
55.683,1.91192e-11,1943.46
55.763,1.97803e-11,4226.26
55.843,1.89375e-11,-1597.91
55.923,1.94851e-11,5649.12
56.003,1.89869e-11,-2327.01
56.083,1.88513e-11,-4502.95
56.163,1.89457e-11,-2081.56
56.243,1.92798e-11,-568.976
56.323,1.89699e-11,3529.86
56.403,1.91168e-11,4763.84
56.483,1.90106e-11,-3716.68
56.563,1.91748e-11,-2057.59
56.643,1.88068e-11,-5212.98
56.723,1.9069e-11,-1812.32
56.803,1.91812e-11,1209.52
56.883,1.90262e-11,1363.39
56.963,1.91246e-11,-3475.51
57.043,1.9443e-11,1059.89
57.123,1.8942e-11,2187.2
57.2031,1.93305e-11,6926.79
57.2831,1.91745e-11,-59685.5
57.3631,1.90356e-11,-7551.41
57.4431,1.90217e-11,1124.24
57.5231,1.88761e-11,1737.33
57.6031,1.91001e-11,1314.28
57.6831,1.94098e-11,4334.96
57.7631,1.89735e-11,-5670.77
57.8431,1.90139e-11,-2084.57
57.9231,1.94907e-11,-1989.04
58.0031,1.88943e-11,2050.84
58.0831,1.88888e-11,-809.031
58.1631,1.90255e-11,1349.4
58.2431,1.93821e-11,-1727.53
58.3231,1.93439e-11,1505.11
58.4031,1.9289e-11,-10857.3
58.4831,1.89006e-11,-8600.41
58.5631,1.88774e-11,-3451.91
58.6431,1.87249e-11,2218.02
58.7231,1.93287e-11,5843.27
58.8031,1.88751e-11,-2017.43
58.8831,1.89738e-11,-3523.4
58.9631,1.90915e-11,-1669.29
59.0431,1.89929e-11,2749.16
59.1232,1.88325e-11,-905.355
59.2032,1.90151e-11,-2214.85
59.2832,1.92099e-11,908.504
59.3632,1.99017e-11,-1398.49
59.4432,1.98514e-11,9746.72
59.5232,1.88233e-11,-1130.63
59.6032,1.92376e-11,-2085.85
59.6832,1.91078e-11,-1815.43
59.7632,1.90034e-11,-2069.11
59.8432,1.90463e-11,-2868.52
59.9232,1.92188e-11,-840.746
