时间(s),电容(F),品质因素(Q)
44.323,2.58043e-11,118.795
44.403,2.5143e-11,131.855
44.483,2.61084e-11,128.421
44.563,2.24741e-11,111.821
44.643,2.23798e-11,146.458
44.723,2.53978e-11,137.068
44.803,2.51191e-11,122.425
44.883,2.59596e-11,138.464
44.963,2.24495e-11,119.829
45.043,2.23782e-11,98.8608
45.123,2.54997e-11,155.542
45.203,2.49051e-11,122.864
45.283,2.26707e-11,116.545
45.363,2.24397e-11,104.085
45.443,2.57503e-11,177.26
45.523,2.51815e-11,141.531
45.603,2.57329e-11,137.298
45.683,2.24992e-11,100.994
45.7631,2.23317e-11,118.137
45.8431,2.50936e-11,141.946
45.9231,2.53208e-11,148.279
46.0031,2.26836e-11,118.906
46.0831,2.24166e-11,120.208
46.1631,2.59118e-11,126.708
46.2431,2.51756e-11,142.164
46.3231,2.65268e-11,122.674
46.4031,2.24468e-11,124.332
46.4831,2.2359e-11,112.63
46.5631,2.52551e-11,169.488
46.6431,2.49294e-11,118.582
46.7231,2.29979e-11,116.449
46.8031,2.23964e-11,132.396
46.8831,2.38103e-11,111.488
46.9631,2.54375e-11,152.354
47.0431,2.48759e-11,115.289
47.1231,2.27876e-11,159.183
47.2031,2.24592e-11,116.084
47.2832,2.45091e-11,123.112
47.3632,2.53423e-11,132.526
47.4432,2.49062e-11,124.227
47.5232,2.27219e-11,112.075
47.6032,2.24714e-11,114.304
47.6832,2.54183e-11,148.429
47.7632,2.52063e-11,150.386
47.8432,2.27935e-11,118.478
47.9232,2.24863e-11,134.821
48.0032,2.23621e-11,118.531
48.0832,2.5837e-11,145.413
48.1632,2.49989e-11,119.3
48.2432,2.39756e-11,143.587
48.3232,2.2477e-11,105.872
48.4032,2.22983e-11,150.187
48.4832,2.52093e-11,146.967
48.5632,2.49325e-11,154.573
48.6432,2.25543e-11,122.197
48.7232,2.24373e-11,110.35
48.8033,2.51552e-11,144.21
48.8833,2.52058e-11,125.282
48.9633,2.28471e-11,110.157
49.0433,2.25065e-11,119.324
49.1233,2.23808e-11,149.912
49.2033,2.5773e-11,112.878
49.2833,2.51113e-11,168.665
49.3633,2.36267e-11,134.688
49.4433,2.25152e-11,112.212
49.5233,2.24228e-11,116.385
49.6033,2.56602e-11,103.602
49.6833,2.48618e-11,121.056
49.7633,2.27667e-11,108.576
49.8433,2.246e-11,146.619
49.9233,2.51142e-11,162.474
50.0033,2.52548e-11,167.761
50.0833,2.58229e-11,168.744
50.1633,2.2653e-11,142.825
50.2433,2.2389e-11,120.747
50.3234,2.54263e-11,103.999
50.4034,2.52129e-11,102.137
50.4834,2.68575e-11,141.702
50.5634,2.24874e-11,118.975
50.6434,2.23828e-11,123.153
50.7234,2.54774e-11,141.283
50.8034,2.50116e-11,136.169
50.8834,2.28516e-11,130.441
50.9634,2.24981e-11,115.736
51.0434,2.39599e-11,160.075
51.1234,2.54118e-11,151.246
51.2034,2.49957e-11,125.432
51.2834,2.26686e-11,124.595
51.3634,2.24604e-11,114.578
51.4434,2.54079e-11,127.805
51.5234,2.51449e-11,126.229
51.6034,2.63468e-11,130.782
51.6834,2.24682e-11,131.207
51.7635,2.24154e-11,126.482
51.8435,2.53121e-11,129.185
51.9235,2.48964e-11,118.834
52.0035,2.27458e-11,128.475
52.0835,2.24677e-11,143.254
52.1635,2.46777e-11,112.641
52.2435,2.55401e-11,136.043
52.3235,2.43285e-11,124.356
52.4035,2.25187e-11,155.082
52.4835,2.24364e-11,132.403
52.5635,2.53995e-11,120.587
52.6435,2.51687e-11,130.092
52.7235,2.62375e-11,144.289
52.8035,2.24599e-11,114.967
52.8835,2.23563e-11,104.003
52.9635,2.51771e-11,122.861
53.0435,2.48334e-11,121.27
53.1235,2.26213e-11,114.676
53.2035,2.24544e-11,136.287
53.2836,2.49758e-11,135.935
53.3636,2.51303e-11,130.951
53.4436,2.48898e-11,125.41
53.5236,2.27569e-11,105.4
53.6036,2.24404e-11,151.358
53.6836,2.57495e-11,173.205
53.7636,2.51899e-11,155.204
53.8436,2.56734e-11,110.079
53.9236,2.24881e-11,139.123
54.0036,2.24141e-11,113.713
54.0836,2.61366e-11,145.621
54.1636,2.5385e-11,111.549
54.2436,2.69158e-11,119.912
54.3236,2.25198e-11,141.727
54.4036,2.24288e-11,109.022
54.4836,2.57582e-11,126.689
54.5636,2.5121e-11,118.763
54.6436,2.62695e-11,147.354
54.7236,2.25179e-11,114.812
54.8037,2.24195e-11,128.064
54.8837,2.57508e-11,136.055
54.9637,2.508e-11,142.831
55.0437,2.48157e-11,94.5445
55.1237,2.25021e-11,124.405
55.2037,2.2359e-11,123.16
55.2837,2.51729e-11,138.634
55.3637,2.48709e-11,121.481
55.4437,2.25876e-11,113.515
55.5237,2.24375e-11,132.297
55.6037,2.51296e-11,135.351
55.6837,2.53624e-11,145.784
55.7637,2.50536e-11,168.371
55.8437,2.27223e-11,116.246
55.9237,2.24948e-11,112.624
56.0037,2.56525e-11,155.304
56.0837,2.51764e-11,144.461
56.1637,2.67699e-11,153.367
56.2437,2.25482e-11,122.661
56.3238,2.2391e-11,102.798
56.4038,2.60181e-11,122.814
56.4838,2.49424e-11,104.287
56.5638,2.59765e-11,109.3
56.6438,2.25081e-11,117.478
56.7238,2.23776e-11,99.6812
56.8038,2.5468e-11,150.53
56.8838,2.49498e-11,173.649
56.9638,2.2828e-11,158.975
57.0438,2.24824e-11,118.724
57.1238,2.31701e-11,140.794
57.2038,2.55769e-11,107.733
57.2838,2.52719e-11,152.449
57.3638,2.27145e-11,103.634
57.4438,2.24733e-11,98.179
57.5238,2.59293e-11,136.232
57.6038,2.49768e-11,143.519
57.6838,2.59848e-11,100.335
57.7639,2.24813e-11,144.136
57.8439,2.23415e-11,121.872
57.9239,2.55843e-11,122.542
58.0039,2.501e-11,126.291
58.0839,2.32839e-11,157.707
58.1639,2.249e-11,121.127
58.2439,2.27972e-11,120.933
58.3239,2.53011e-11,125.045
58.4039,2.51534e-11,173.168
58.4839,2.26497e-11,136.924
58.5639,2.24607e-11,146.212
58.6439,2.54211e-11,132.274
58.7239,2.50068e-11,149.544
58.8039,2.45734e-11,125.428
58.8839,2.24638e-11,110.061
58.9639,2.28642e-11,156.556
59.0439,2.55905e-11,132.123
59.1239,2.53365e-11,195.712
59.2039,2.26688e-11,96.5905
59.284,2.24331e-11,102.469
59.364,2.52753e-11,139.632
59.444,2.51584e-11,103.843
59.524,2.62063e-11,153.25
59.604,2.24447e-11,124.375
59.684,2.24223e-11,131.044
59.764,2.58366e-11,165.765
59.844,2.48115e-11,190.763
59.924,2.26881e-11,146.931
60.004,2.24929e-11,163.98
60.084,2.52533e-11,119.827
60.164,2.51982e-11,139.27
60.244,2.53769e-11,123.063
60.324,2.25296e-11,165.457
60.404,2.23914e-11,103.327
60.484,2.62134e-11,108.559
60.564,2.51875e-11,159.647
60.644,2.60719e-11,122.314
60.724,2.25697e-11,112.747
60.8041,2.24124e-11,97.0503
60.8841,2.55468e-11,185.423
60.9641,2.50809e-11,112.409
61.0441,2.62687e-11,146.581
61.1241,2.24442e-11,116.027
61.2041,2.24113e-11,101.525
61.2841,2.52463e-11,135.415
61.3641,2.48778e-11,120.719
61.4441,2.25777e-11,110.226
61.5241,2.25252e-11,130.254
61.6041,2.41168e-11,101.529
61.6841,2.52715e-11,167.764
61.7641,2.4598e-11,167.819
61.8441,2.24984e-11,95.2075
61.9241,2.23604e-11,113.339
62.0041,2.56145e-11,179.383
62.0841,2.51362e-11,127.944
62.1641,2.62024e-11,145.206
62.2441,2.25101e-11,133.076
62.3242,2.24174e-11,129.282
62.4042,2.55209e-11,177.453
62.4842,2.50227e-11,135.408
62.5642,2.37015e-11,148.501
62.6442,2.24434e-11,101.763
62.7242,2.28282e-11,130.213
62.8042,2.54576e-11,112.584
62.8842,2.4875e-11,160.06
62.9642,2.28144e-11,151.724
63.0442,2.24535e-11,129.852
63.1242,2.43483e-11,173.874
63.2042,2.53006e-11,106.527
63.2842,2.5224e-11,117.899
63.3642,2.26379e-11,132.245
63.4442,2.25069e-11,131.438
63.5242,2.60999e-11,119.12
63.6042,2.5179e-11,170.212
63.6842,2.68766e-11,118.786
63.7643,2.25565e-11,125.456
63.8443,2.24421e-11,118.768
63.9243,2.55538e-11,125.379
64.0043,2.50074e-11,124.198
64.0843,2.46369e-11,149.444
64.1643,2.24372e-11,108.852
64.2443,2.24588e-11,104.666
64.3243,2.51693e-11,148.944
64.4043,2.49413e-11,128.488
64.4843,2.28016e-11,117.499
64.5643,2.24653e-11,142.961
64.6443,2.44124e-11,132.728
64.7243,2.53564e-11,128.509
64.8043,2.54967e-11,140.815
64.8843,2.26737e-11,147.269
64.9643,2.24829e-11,113.24
65.0443,2.59755e-11,150.38
65.1243,2.51314e-11,148.411
65.2043,2.65591e-11,133.453
65.2844,2.24853e-11,106.952
65.3644,2.23795e-11,153.658
65.4444,2.54874e-11,114.399
65.5244,2.5049e-11,147.07
65.6044,2.27819e-11,119.142
65.6844,2.25275e-11,133.68
65.7644,2.2378e-11,116.608
65.8444,2.55496e-11,138.344
