时间(s),电容(F),品质因素(Q)
31.3642,2.49839e-11,120.213
31.4442,2.36729e-11,123.202
31.5242,2.37708e-11,119.103
31.6042,2.47601e-11,120.545
31.6842,2.58862e-11,125.204
31.7642,2.54311e-11,137.464
31.8442,2.50533e-11,111.716
31.9243,2.39309e-11,128.116
32.0043,2.40117e-11,135.368
32.0843,2.47586e-11,134.302
32.1643,2.57818e-11,136.922
32.2443,2.46315e-11,122.053
32.3243,2.4962e-11,144.898
32.4043,2.38509e-11,118.547
32.4843,2.4372e-11,134.454
32.5643,2.48346e-11,139.443
32.6444,2.5373e-11,153.649
32.7244,2.50122e-11,131.501
32.8044,2.48275e-11,133.668
32.8844,2.34581e-11,135.918
32.9644,2.43316e-11,115.45
33.0444,2.49901e-11,129.595
33.1244,2.53792e-11,139.994
33.2044,2.51225e-11,122.007
33.2844,2.51045e-11,125.801
33.3644,2.34401e-11,117.52
33.4445,2.44545e-11,113.209
33.5245,2.50794e-11,125.033
33.6045,2.51108e-11,120.663
33.6845,2.53109e-11,123.852
33.7645,2.46477e-11,117.056
33.8445,2.39593e-11,122.816
33.9245,2.43095e-11,139.034
34.0045,2.55701e-11,145.481
34.0845,2.48597e-11,141.971
34.1646,2.5487e-11,132.203
34.2446,2.44855e-11,125.783
34.3246,2.35222e-11,124.21
34.4046,2.57862e-11,137.807
34.4846,2.57959e-11,138.717
34.5646,2.56628e-11,123.803
34.6446,2.48978e-11,127.939
34.7246,2.45455e-11,133.178
34.8046,2.41232e-11,136.142
34.8847,2.46039e-11,124.867
34.9647,2.6004e-11,127.727
35.0447,2.53372e-11,123.24
35.1247,2.45641e-11,127.983
35.2047,2.35738e-11,124.938
35.2847,2.41802e-11,133.882
35.3647,2.54047e-11,116.624
35.4447,2.51564e-11,122.862
35.5247,2.53136e-11,130.062
35.6047,2.62753e-11,142.273
35.6848,2.33839e-11,124.49
35.7648,2.42247e-11,113.913
35.8448,2.53898e-11,124.972
35.9248,2.5644e-11,135.026
36.0048,2.46706e-11,123.133
36.0848,2.46275e-11,126.944
36.1648,2.44635e-11,118.891
36.2448,2.5476e-11,131.195
36.3248,2.58946e-11,135.002
36.4049,2.57962e-11,115.318
36.4849,2.50776e-11,134.048
36.5649,2.45797e-11,133.691
36.6449,2.41931e-11,131.537
36.7249,2.45996e-11,115.171
36.8049,2.57467e-11,121.665
36.8849,2.46502e-11,124.229
36.9649,2.50495e-11,124.71
37.0449,2.37439e-11,136.401
37.1249,2.37636e-11,116.579
37.205,2.47108e-11,123.079
37.285,2.58885e-11,134.908
37.365,2.5517e-11,124.142
37.445,2.45929e-11,125.621
37.525,2.3509e-11,122.639
37.605,2.3989e-11,126.536
37.685,2.46854e-11,130.62
37.765,2.54431e-11,135.899
37.845,2.50062e-11,106.977
37.9251,2.47393e-11,132.258
38.0051,2.36077e-11,114.47
38.0851,2.42826e-11,124.03
38.1651,2.49803e-11,150.189
38.2451,2.54617e-11,133.05
38.3251,2.51525e-11,112.164
38.4051,2.56951e-11,124.654
38.4851,2.34184e-11,127.355
38.5651,2.40281e-11,119.103
38.6452,2.55946e-11,130.58
38.7252,2.56446e-11,138.786
38.8052,2.50336e-11,139.886
38.8852,2.45653e-11,138.146
38.9652,2.42841e-11,124.449
39.0452,2.4715e-11,123.501
39.1252,2.57941e-11,144.414
39.2052,2.47916e-11,128.481
39.2852,2.50607e-11,128.594
39.3652,2.37342e-11,127.895
39.4453,2.39138e-11,131.115
39.5253,2.47802e-11,127.567
39.6053,2.56898e-11,122.096
39.6853,2.5634e-11,128.222
39.7653,2.4891e-11,129.167
39.8453,2.35059e-11,129.633
39.9253,2.46956e-11,113.415
40.0053,2.52887e-11,140.599
40.0853,2.51615e-11,132.807
40.1654,2.52346e-11,118.89
40.2454,2.46414e-11,130.276
40.3254,2.40192e-11,141.18
40.4054,2.54974e-11,124.19
40.4854,2.58373e-11,131.442
40.5654,2.46949e-11,115.318
40.6454,2.51651e-11,124.309
40.7254,2.40975e-11,130.295
40.8054,2.4727e-11,113.153
40.8855,2.4599e-11,136.652
40.9655,2.59846e-11,128.347
41.0455,2.51131e-11,124.365
41.1255,2.49876e-11,120.838
41.2055,2.35455e-11,127.26
41.2855,2.42726e-11,122.903
41.3655,2.46324e-11,115.365
41.4455,2.57472e-11,127.614
41.5255,2.56518e-11,128.046
41.6055,2.49931e-11,121.733
41.6856,2.34981e-11,121.823
41.7656,2.45285e-11,132.489
41.8456,2.54001e-11,119.457
41.9256,2.51049e-11,125.959
42.0056,2.44794e-11,135.004
42.0856,2.59111e-11,123.574
42.1656,2.33394e-11,117.822
42.2456,2.44264e-11,122.932
42.3256,2.55726e-11,138.976
42.4057,2.56991e-11,132.992
42.4857,2.51182e-11,127.217
42.5657,2.44416e-11,129.407
42.6457,2.37938e-11,125.275
42.7257,2.4816e-11,120.903
42.8057,2.57968e-11,133.948
42.8857,2.4823e-11,131.726
42.9657,2.52434e-11,128.705
43.0457,2.37808e-11,116.857
43.1258,2.40242e-11,109.781
43.2058,2.47786e-11,133.473
43.2858,2.57935e-11,115.531
43.3658,2.46857e-11,143.172
43.4458,2.47779e-11,147.878
43.5258,2.37341e-11,120.187
43.6058,2.43154e-11,130.99
43.6858,2.47091e-11,120.603
43.7658,2.56257e-11,119.9
43.8458,2.57784e-11,127.744
43.9259,2.49833e-11,130.782
44.0059,2.3402e-11,125.143
44.0859,2.45785e-11,128.985
44.1659,2.54709e-11,118.387
44.2459,2.53302e-11,139.236
44.3259,2.45561e-11,125.063
44.4059,2.62525e-11,132.648
44.4859,2.33672e-11,115.629
44.5659,2.42694e-11,142.085
44.646,2.58343e-11,134.082
44.726,2.59865e-11,130.631
44.806,2.50847e-11,125.432
44.886,2.46917e-11,129.509
44.966,2.47522e-11,134.35
45.046,2.45595e-11,135.494
45.126,2.57185e-11,127.023
45.206,2.452e-11,132.96
45.286,2.53129e-11,135.551
45.366,2.36986e-11,122.435
45.4461,2.3945e-11,114.716
45.5261,2.47154e-11,139.286
45.6061,2.59169e-11,122.223
45.6861,2.56559e-11,129.966
45.7661,2.48936e-11,134.764
45.8461,2.35814e-11,118.358
45.9261,2.39992e-11,115.42
46.0061,2.46363e-11,127.555
46.0861,2.54424e-11,116.527
46.1662,2.53543e-11,129.186
46.2462,2.54982e-11,152.7
46.3262,2.3431e-11,127.99
46.4062,2.43315e-11,123.486
46.4862,2.50897e-11,135.112
46.5662,2.51265e-11,119.952
46.6462,2.52783e-11,135.545
46.7262,2.50814e-11,124.305
46.8062,2.39185e-11,133.022
46.8863,2.50122e-11,154.912
46.9663,2.56109e-11,143.391
47.0463,2.4986e-11,146.094
47.1263,2.50679e-11,137.986
47.2063,2.46774e-11,132.516
47.2863,2.43764e-11,132.191
47.3663,2.45932e-11,127.062
47.4463,2.60302e-11,138.839
47.5263,2.52686e-11,129.353
47.6063,2.51676e-11,124.594
47.6864,2.3669e-11,117.418
47.7664,2.40216e-11,141.011
47.8464,2.46122e-11,131.509
47.9264,2.52237e-11,124.858
48.0064,2.43377e-11,129.534
48.0864,2.56577e-11,127.362
48.1664,2.33175e-11,127.149
48.2464,2.41203e-11,116.696
48.3264,2.55554e-11,141.551
48.4065,2.5123e-11,131.736
48.4865,2.50011e-11,151.006
48.5665,2.44399e-11,127.413
48.6465,2.47397e-11,131.535
48.7265,2.45214e-11,119.024
48.8065,2.56661e-11,130.23
48.8865,2.57157e-11,126.376
48.9665,2.49771e-11,131.775
49.0465,2.44637e-11,127.53
49.1266,2.36199e-11,116.121
49.2066,2.52969e-11,123.908
49.2866,2.59193e-11,133.45
49.3666,2.57206e-11,136.204
49.4466,2.52383e-11,132.074
49.5266,2.43125e-11,123.109
49.6066,2.4733e-11,121.091
49.6866,2.43475e-11,117.445
