时间(s),电容(F),品质因素(Q)
35.6824,2.36611e-11,149.681
35.7624,2.36966e-11,155.495
35.8424,2.46234e-11,151.337
35.9224,2.41748e-11,144.81
36.0024,2.13263e-11,96.481
36.0824,2.12544e-11,102.118
36.1624,2.12082e-11,139.661
36.2424,2.22387e-11,113.135
36.3224,2.37478e-11,139.448
36.4024,2.37392e-11,162.638
36.4824,2.3973e-11,129.084
36.5624,2.42505e-11,141.951
36.6424,2.13259e-11,134.89
36.7224,2.12667e-11,121.613
36.8025,2.12377e-11,126.634
36.8825,2.1971e-11,110.426
36.9625,2.36281e-11,125.483
37.0425,2.3825e-11,144.199
37.1225,2.4073e-11,108.024
37.2025,2.36642e-11,132.369
37.2825,2.12595e-11,131.21
37.3625,2.12563e-11,119.047
37.4425,2.12392e-11,123.904
37.5225,2.33332e-11,111.727
37.6025,2.36357e-11,105.693
37.6825,2.37944e-11,124.527
37.7625,2.40618e-11,125.651
37.8425,2.35953e-11,100.368
37.9225,2.13127e-11,100.718
38.0025,2.11911e-11,129.312
38.0825,2.13909e-11,128.513
38.1625,2.33787e-11,113.843
38.2425,2.35825e-11,129.769
38.3226,2.38974e-11,113.905
38.4026,2.41016e-11,165.845
38.4826,2.15591e-11,117.229
38.5626,2.12907e-11,105.024
38.6426,2.11873e-11,132.565
38.7226,2.12398e-11,101.242
38.8026,2.35147e-11,112.215
38.8826,2.36618e-11,115.085
38.9626,2.43908e-11,138.917
39.0426,2.28852e-11,121.278
39.1226,2.16764e-11,92.5265
39.2026,2.12756e-11,145.065
39.2826,2.11747e-11,128.208
39.3626,2.12421e-11,153.321
39.4426,2.38327e-11,109.555
39.5226,2.36203e-11,135.557
39.6026,2.45716e-11,161.91
39.6826,2.22003e-11,109.49
39.7627,2.14213e-11,127.268
39.8427,2.1289e-11,133.629
39.9227,2.12042e-11,98.3558
40.0027,2.14582e-11,114.788
40.0827,2.37877e-11,145.007
40.1627,2.35816e-11,115.099
40.2427,2.51048e-11,114.967
40.3227,2.29312e-11,107.042
40.4027,2.13181e-11,117.858
40.4827,2.12606e-11,100.019
40.5627,2.11975e-11,109.507
40.6427,2.25215e-11,124.205
40.7227,2.37168e-11,156.454
40.8027,2.37262e-11,139.896
40.8827,2.47448e-11,143.632
40.9627,2.39722e-11,130.792
41.0427,2.13483e-11,125.322
41.1227,2.12174e-11,112.005
41.2027,2.1234e-11,138.131
41.2828,2.27261e-11,108.926
41.3628,2.37754e-11,149.575
41.4428,2.3773e-11,125.32
41.5228,2.52646e-11,145.807
41.6028,2.35783e-11,160.061
41.6828,2.13212e-11,112.729
41.7628,2.12648e-11,98.0387
41.8428,2.1241e-11,121.905
41.9228,2.27828e-11,93.6438
42.0028,2.37955e-11,160.045
42.0828,2.3698e-11,183.357
42.1628,2.52391e-11,128.801
42.2428,2.38987e-11,144.324
42.3228,2.13136e-11,134.816
42.4028,2.12743e-11,110.003
42.4828,2.11801e-11,141.027
42.5628,2.24784e-11,114.364
42.6428,2.37215e-11,120.965
42.7228,2.37209e-11,105.393
42.8029,2.39581e-11,116.997
42.8829,2.42952e-11,138.18
