时间(s),电容(F),品质因素(Q)
20.0827,2.2553e-11,119.066
20.1627,2.279e-11,141.545
20.2427,2.22848e-11,126.706
20.3227,2.48584e-11,151.707
20.4027,2.2302e-11,114.811
20.4827,2.45089e-11,107.388
20.5627,2.23398e-11,137.838
20.6428,2.31348e-11,118.484
20.7228,2.30932e-11,97.8599
20.8028,2.2592e-11,110.202
20.8828,2.37937e-11,128.066
20.9628,2.2445e-11,119.985
21.0428,2.41618e-11,143.312
21.1228,2.21747e-11,119.815
21.2028,2.45518e-11,130.689
21.2828,2.22982e-11,136.043
21.3628,2.3778e-11,131.6
21.4429,2.26783e-11,145.911
21.5229,2.27143e-11,137.988
21.6029,2.43393e-11,134.283
21.6829,2.22164e-11,113.469
21.7629,2.53016e-11,135.313
21.8429,2.2234e-11,106.59
21.9229,2.40052e-11,132.645
22.0029,2.23961e-11,133.507
22.0829,2.37444e-11,114.982
22.163,2.2848e-11,122.893
22.243,2.26205e-11,140.197
22.323,2.34091e-11,111.186
22.403,2.23527e-11,138.455
22.483,2.47135e-11,117.597
22.563,2.22776e-11,101.436
22.643,2.45427e-11,112.172
22.723,2.24086e-11,115.048
22.803,2.45665e-11,123.641
22.8831,2.26728e-11,103.334
22.9631,2.37942e-11,110.029
23.0431,2.45168e-11,122.532
23.1231,2.24989e-11,108.494
23.2031,2.44056e-11,144.867
23.2831,2.24194e-11,119.873
23.3631,2.5151e-11,133.683
23.4431,2.2352e-11,126.212
23.5231,2.43146e-11,120.903
23.6031,2.42441e-11,110.906
23.6832,2.26273e-11,131.693
23.7632,2.5404e-11,122.594
23.8432,2.24316e-11,112.272
23.9232,2.42437e-11,135.42
24.0032,2.52703e-11,127.409
24.0832,2.24142e-11,121.455
24.1632,2.44204e-11,151.443
24.2432,2.3255e-11,133.234
24.3232,2.24801e-11,109.325
24.4033,2.50062e-11,146.479
24.4833,2.56824e-11,128.564
24.5633,2.33984e-11,111.694
24.6433,2.46823e-11,164.75
24.7233,2.46171e-11,121.319
24.8033,2.53845e-11,137.284
24.8833,2.35021e-11,123.703
24.9633,2.51854e-11,119.301
25.0433,2.49188e-11,158.262
25.1233,2.5806e-11,126.685
25.2034,2.28324e-11,106.868
25.2834,2.34901e-11,127.861
25.3634,2.57539e-11,154.143
25.4434,2.4157e-11,97.2134
25.5234,2.24782e-11,120.327
25.6034,2.47547e-11,116.458
25.6834,2.565e-11,144.573
25.7634,2.25033e-11,138.047
25.8434,2.4621e-11,179.608
25.9235,2.57848e-11,142.094
26.0035,2.36395e-11,115.522
26.0835,2.25026e-11,115.465
26.1635,2.52987e-11,149.585
26.2435,2.53872e-11,149.124
26.3235,2.26483e-11,103.915
26.4035,2.45509e-11,123.895
26.4835,2.5658e-11,123.385
26.5635,2.27443e-11,136.391
26.6436,2.40399e-11,124.222
26.7236,2.54838e-11,134.375
26.8036,2.28672e-11,134.588
26.8836,2.36631e-11,129.04
26.9636,2.52517e-11,153.569
27.0436,2.31098e-11,104.797
27.1236,2.2624e-11,135.723
27.2036,2.46329e-11,130.132
27.2836,2.56805e-11,133.367
27.3636,2.2585e-11,142.949
27.4437,2.45152e-11,130.156
27.5237,2.5836e-11,151.49
27.6037,2.29061e-11,130.322
27.6837,2.302e-11,135.611
27.7637,2.58664e-11,118.564
27.8437,2.34107e-11,130.542
27.9237,2.26592e-11,118.339
28.0037,2.56866e-11,148.865
28.0837,2.3839e-11,122.691
28.1638,2.25668e-11,117.208
28.2438,2.48576e-11,175.412
28.3238,2.32009e-11,131.944
28.4038,2.25132e-11,147.445
28.4838,2.52776e-11,132.433
28.5638,2.55904e-11,133.713
28.6438,2.28109e-11,116.042
28.7238,2.46118e-11,114.041
28.8038,2.57435e-11,150.322
28.8839,2.29654e-11,124.384
28.9639,2.24211e-11,111.039
29.0439,2.57595e-11,137.427
29.1239,2.53123e-11,106.509
29.2039,2.25618e-11,106.993
29.2839,2.55568e-11,145.718
29.3639,2.4583e-11,133.321
29.4439,2.25928e-11,121.804
29.5239,2.52831e-11,121.283
29.6039,2.52422e-11,148.268
29.684,2.26348e-11,129.707
29.764,2.43963e-11,124.951
29.844,2.3064e-11,125.862
29.924,2.25871e-11,139.492
30.004,2.50313e-11,125.018
30.084,2.57944e-11,133.352
30.164,2.27984e-11,131.292
30.244,2.45995e-11,114.592
30.324,2.55451e-11,120.337
30.4041,2.25545e-11,139.451
30.4841,2.40377e-11,136.631
30.5641,2.58385e-11,144.504
30.6441,2.28814e-11,113.489
30.7241,2.27114e-11,128.2
30.8041,2.57652e-11,159.211
30.8841,2.32545e-11,133.344
30.9641,2.25743e-11,113.925
31.0441,2.53036e-11,126.892
31.1241,2.54155e-11,117.149
31.2042,2.26471e-11,107.192
31.2842,2.43186e-11,144.67
31.3642,2.57572e-11,139.766
31.4442,2.27567e-11,144.62
31.5242,2.45288e-11,107.644
31.6042,2.54719e-11,122.434
31.6842,2.28058e-11,115.923
31.7642,2.37423e-11,132.636
31.8442,2.56155e-11,121.338
31.9243,2.32979e-11,138.271
32.0043,2.25964e-11,110.019
32.0843,2.54053e-11,152.159
32.1643,2.56286e-11,161.555
32.2443,2.26035e-11,116.733
32.3243,2.41673e-11,127.287
32.4043,2.56311e-11,135.366
32.4843,2.26048e-11,125.585
32.5643,2.46058e-11,118.997
32.6444,2.42545e-11,101.096
32.7244,2.25038e-11,127.248
32.8044,2.51416e-11,104.976
32.8844,2.60007e-11,127.495
32.9644,2.26189e-11,136.659
33.0444,2.44834e-11,147.886
33.1244,2.57989e-11,139.593
33.2044,2.29201e-11,113.135
33.2844,2.29974e-11,139.589
33.3644,2.56728e-11,156.108
33.4445,2.32235e-11,129.272
33.5245,2.26377e-11,134.362
33.6045,2.52975e-11,143.883
33.6845,2.5391e-11,159.77
33.7645,2.25672e-11,112.049
33.8445,2.47236e-11,111.19
33.9245,2.54598e-11,155.681
34.0045,2.26321e-11,143.644
34.0845,2.42822e-11,116.551
34.1646,2.30872e-11,113.167
34.2446,2.23947e-11,142.149
34.3246,2.42604e-11,139.529
34.4046,2.57178e-11,153.396
34.4846,2.27273e-11,139.27
34.5646,2.39489e-11,142.793
34.6446,2.56623e-11,131.145
34.7246,2.27773e-11,142.752
34.8046,2.45715e-11,124.783
34.8847,2.57258e-11,121.336
34.9647,2.30023e-11,105.42
35.0447,2.25559e-11,106.988
35.1247,2.56158e-11,167.409
35.2047,2.32429e-11,119.117
35.2847,2.26015e-11,145.023
35.3647,2.51398e-11,166.205
35.4447,2.54948e-11,140.941
35.5247,2.26166e-11,107.911
35.6047,2.4375e-11,126.567
35.6848,2.35228e-11,107.038
35.7648,2.25863e-11,115.767
35.8448,2.49356e-11,112.93
35.9248,2.58735e-11,186.413
36.0048,2.27191e-11,138.272
36.0848,2.3634e-11,159.756
36.1648,2.45546e-11,139.537
36.2448,2.24921e-11,110.318
36.3248,2.46751e-11,126.071
36.4049,2.30055e-11,109.893
36.4849,2.25818e-11,96.9254
36.5649,2.43131e-11,142.687
36.6449,2.45774e-11,152.356
36.7249,2.24923e-11,111.459
36.8049,2.47311e-11,116.798
36.8849,2.43989e-11,118.449
36.9649,2.24557e-11,128.823
37.0449,2.53962e-11,115.697
37.1249,2.56946e-11,141.904
37.205,2.2807e-11,106.384
37.285,2.43783e-11,118.483
37.365,2.54663e-11,146.544
37.445,2.275e-11,136.052
37.525,2.44051e-11,134.744
37.605,2.59753e-11,139.386
37.685,2.26581e-11,151.674
37.765,2.43469e-11,132.809
37.845,2.58019e-11,127.941
37.9251,2.29024e-11,139.517
38.0051,2.26625e-11,149.18
38.0851,2.54189e-11,156.971
38.1651,2.37971e-11,109.119
38.2451,2.25593e-11,107.527
38.3251,2.50886e-11,117.744
38.4051,2.55677e-11,122.686
38.4851,2.26525e-11,117.072
38.5651,2.44512e-11,109.992
38.6452,2.53946e-11,156.447
38.7252,2.26213e-11,115.132
38.8052,2.46523e-11,110.943
38.8852,2.34725e-11,90.615
38.9652,2.23836e-11,105.731
39.0452,2.46376e-11,146.557
39.1252,2.50452e-11,135.386
39.2052,2.2569e-11,142.596
39.2852,2.47058e-11,120.849
39.3652,2.53174e-11,138.348
39.4453,2.27679e-11,119.841
39.5253,2.43916e-11,114.755
39.6053,2.58587e-11,145.206
39.6853,2.2673e-11,139.815
39.7653,2.44603e-11,164.585
39.8453,2.5545e-11,135.672
39.9253,2.30378e-11,129.208
40.0053,2.26223e-11,133.252
40.0853,2.52165e-11,127.114
40.1654,2.51876e-11,134.786
40.2454,2.26403e-11,133.889
40.3254,2.46294e-11,120.49
40.4054,2.52772e-11,126.492
40.4854,2.26286e-11,106.686
40.5654,2.41353e-11,126.352
40.6454,2.58746e-11,159.461
40.7254,2.26843e-11,125.945
40.8054,2.54499e-11,116.04
40.8855,2.57142e-11,125.444
40.9655,2.28059e-11,110.434
41.0455,2.43736e-11,125.872
41.1255,2.58822e-11,126.291
41.2055,2.26209e-11,115.301
41.2855,2.44487e-11,112.332
41.3655,2.5684e-11,122.975
41.4455,2.29482e-11,119.245
41.5255,2.27251e-11,147.282
41.6055,2.56172e-11,125.835
41.6856,2.32349e-11,113.594
41.7656,2.27616e-11,116.266
41.8456,2.57512e-11,140.73
41.9256,2.29292e-11,115.061
42.0056,2.25324e-11,141.4
42.0856,2.57237e-11,157.831
42.1656,2.28954e-11,106.296
42.2456,2.25504e-11,152.46
42.3256,2.5783e-11,149.868
42.4057,2.28467e-11,114.368
42.4857,2.29557e-11,137.989
42.5657,2.52709e-11,124.581
42.6457,2.48624e-11,121.531
42.7257,2.25776e-11,121.181
42.8057,2.52693e-11,131.652
42.8857,2.30185e-11,110.87
42.9657,2.2642e-11,126.961
43.0457,2.54188e-11,120.595
43.1258,2.38611e-11,164.628
43.2058,2.24776e-11,109.357
43.2858,2.55476e-11,136.209
43.3658,2.30956e-11,140.967
43.4458,2.24521e-11,131.464
43.5258,2.56459e-11,124.88
43.6058,2.2954e-11,132.326
43.6858,2.26313e-11,129.66
43.7658,2.55801e-11,157.67
43.8458,2.30852e-11,148.251
43.9259,2.25032e-11,112.375
44.0059,2.54505e-11,125.251
44.0859,2.31922e-11,114.896
44.1659,2.25735e-11,105.956
44.2459,2.55926e-11,163.179
44.3259,2.29518e-11,146.323
44.4059,2.26209e-11,119.005
44.4859,2.52392e-11,148.992
44.5659,2.56377e-11,117.454
44.646,2.26523e-11,131.306
44.726,2.44705e-11,135.44
44.806,2.52501e-11,153.15
44.886,2.26621e-11,138.342
44.966,2.44317e-11,128.165
45.046,2.53628e-11,141.871
45.126,2.26217e-11,117.145
45.206,2.40936e-11,161.112
45.286,2.29859e-11,117.791
45.366,2.25572e-11,115.133
45.4461,2.44977e-11,121.389
45.5261,2.58767e-11,115.257
45.6061,2.26375e-11,123.426
45.6861,2.48831e-11,124.134
45.7661,2.298e-11,113.469
45.8461,2.27711e-11,106.527
45.9261,2.44607e-11,110.113
46.0061,2.31663e-11,139.012
46.0861,2.25627e-11,150.088
46.1662,2.42044e-11,117.33
46.2462,2.58641e-11,161.088
46.3262,2.27478e-11,111.03
46.4062,2.35993e-11,125.267
46.4862,2.55606e-11,138.509
46.5662,2.27869e-11,149.378
46.6462,2.43445e-11,126.869
46.7262,2.56586e-11,159.091
46.8062,2.27164e-11,123.137
46.8863,2.36622e-11,105.032
46.9663,2.54815e-11,124.998
47.0463,2.27009e-11,119.635
47.1263,2.42563e-11,127.243
47.2063,2.5555e-11,153.759
47.2863,2.28108e-11,126.641
47.3663,2.431e-11,117.523
47.4463,2.57438e-11,155.719
47.5263,2.28787e-11,116.83
47.6063,2.2952e-11,116.187
47.6864,2.55534e-11,123.345
47.7664,2.31319e-11,115.718
47.8464,2.25593e-11,136.665
47.9264,2.53467e-11,122.887
48.0064,2.3178e-11,143.112
48.0864,2.25031e-11,104.572
48.1664,2.52328e-11,130.436
48.2464,2.52277e-11,132.203
48.3264,2.25812e-11,117.354
48.4065,2.44011e-11,114.618
48.4865,2.56135e-11,151.446
48.5665,2.26763e-11,112.024
48.6465,2.43711e-11,150.177
48.7265,2.58646e-11,121.351
48.8065,2.26336e-11,114.639
48.8865,2.45744e-11,143.347
48.9665,2.50921e-11,112.659
49.0465,2.25694e-11,131.781
49.1266,2.5181e-11,126.897
49.2066,2.47216e-11,143.259
49.2866,2.2576e-11,113.418
49.3666,2.5221e-11,132.026
49.4466,2.45012e-11,141.371
49.5266,2.26128e-11,134.305
49.6066,2.44167e-11,123.082
49.6866,2.53771e-11,124.939
49.7666,2.26197e-11,104.888
49.8466,2.47595e-11,115.679
49.9267,2.50075e-11,143.972
50.0067,2.26053e-11,105.054
50.0867,2.52053e-11,154.911
50.1667,2.52191e-11,146.109
50.2467,2.25714e-11,121.2
50.3267,2.39085e-11,118.651
50.4067,2.32545e-11,103.649
50.4867,2.24949e-11,114.1
50.5667,2.43094e-11,145.386
50.6468,2.51954e-11,112.179
50.7268,2.26659e-11,125.753
50.8068,2.44572e-11,129.669
50.8868,2.53634e-11,149.484
50.9668,2.26417e-11,130.881
51.0468,2.43008e-11,128.811
51.1268,2.53844e-11,140.793
51.2068,2.26245e-11,128.936
