时间(s),电容(F),品质因素(Q)
27.1214,1.17952e-11,365.134
27.2015,1.18267e-11,327.555
27.2815,1.11575e-11,331.305
27.3615,1.02988e-11,598.084
27.4415,1.10345e-11,314.131
27.5215,7.92849e-12,212.174
27.6015,1.21838e-11,257.178
27.6815,1.2562e-11,578.143
27.7615,1.26316e-11,519.477
27.8415,1.23635e-11,356.47
27.9215,1.09392e-11,129.049
28.0015,1.04862e-11,-3319.39
28.0815,1.19749e-11,697.083
28.1615,1.19137e-11,421.256
28.2415,1.19724e-11,1010.86
28.3215,1.17128e-11,1459.29
28.4015,1.09731e-11,723.947
28.4815,9.83478e-12,1576.18
28.5615,9.84097e-12,304.072
28.6415,1.13415e-11,237.791
28.7215,1.19736e-11,1590.52
28.8015,1.24286e-11,783.528
28.8815,1.27846e-11,372.056
28.9615,1.06269e-11,357.063
29.0415,1.07861e-11,-4071.92
29.1216,1.00204e-11,134.025
29.2016,1.17299e-11,1826.19
29.2816,1.14606e-11,314.405
29.3616,1.22961e-11,630.344
29.4416,1.27784e-11,320.791
29.5216,1.06283e-11,394.508
29.6016,1.1769e-11,345.716
29.6816,1.05445e-11,469.409
29.7616,1.12998e-11,1195.14
29.8416,1.15742e-11,1041.2
29.9216,1.26159e-11,326.086
30.0016,1.16375e-11,354.028
30.0816,1.07191e-11,363.022
30.1616,9.99852e-12,1328.72
30.2416,9.63303e-12,434.84
30.3216,1.16299e-11,355.345
30.4016,1.2486e-11,520.939
30.4816,1.0979e-11,122774
30.5616,1.26523e-11,710.827
30.6416,1.15064e-11,292.412
30.7216,1.03302e-11,274.736
30.8016,1.13825e-11,289.54
30.8816,1.20955e-11,505.398
30.9617,1.24421e-11,711.875
31.0417,1.26038e-11,636.101
31.1217,1.17487e-11,398.349
31.2017,1.05053e-11,201.165
31.2817,9.78381e-12,1086.86
31.3617,1.13108e-11,284.956
31.4417,1.22828e-11,358.739
31.5217,1.18835e-11,477.817
31.6017,1.10117e-11,321.567
31.6817,1.03364e-11,1246.61
31.7617,1.09696e-11,711.236
31.8417,1.01231e-11,236.475
31.9217,1.14408e-11,794.962
32.0017,1.12743e-11,512.463
32.0817,1.23379e-11,911.327
32.1617,1.21852e-11,365.376
32.2417,1.12874e-11,378.001
32.3217,9.92649e-12,226.625
32.4017,9.59813e-12,343.251
32.4817,1.08367e-11,373.645
32.5617,1.26468e-11,509.527
32.6417,1.18632e-11,414.722
32.7217,1.05578e-11,258.73
32.8017,9.92571e-12,273.292
32.8818,1.03445e-11,486.43
32.9618,1.14886e-11,4678.8
33.0418,1.1768e-11,559.881
33.1218,1.18938e-11,246.329
33.2018,1.1304e-11,240.697
33.2818,1.00922e-11,868.228
33.3618,1.09166e-11,396.562
33.4418,7.90633e-12,412.534
33.5218,1.22446e-11,377.262
33.6018,1.33043e-11,254.273
33.6818,1.28778e-11,740.282
33.7618,1.22343e-11,300.352
33.8418,1.0592e-11,845.196
33.9218,7.98736e-12,176.072
34.0018,1.07792e-11,230.075
34.0818,1.21231e-11,981.302
34.1618,1.18981e-11,440.63
34.2418,1.23104e-11,358.13
34.3218,1.10714e-11,929.62
34.4018,9.42502e-12,727.317
34.4818,9.59446e-12,415.661
34.5618,1.20156e-11,-1322.45
34.6418,1.19477e-11,380.748
34.7219,1.21156e-11,249.434
34.8019,1.15066e-11,389.584
34.8819,9.82402e-12,497.573
34.9619,9.24144e-12,513.14
35.0419,1.11532e-11,310.851
35.1219,1.25321e-11,928.184
35.2019,1.25488e-11,560.189
35.2819,1.14782e-11,363.353
35.3619,1.0589e-11,540.188
35.4419,1.12289e-11,560.43
35.5219,9.88741e-12,353.319
35.6019,1.10584e-11,819.036
35.6819,1.40221e-11,2023.01
35.7619,1.25834e-11,359.729
35.8419,1.19739e-11,1418.27
35.9219,1.11967e-11,1016.78
36.0019,1.00686e-11,-606.715
36.0819,1.02884e-11,271.003
36.1619,1.12647e-11,270.379
36.2419,1.21746e-11,292.711
36.3219,1.15735e-11,393.807
36.4019,1.03591e-11,569.234
36.4819,1.10057e-11,13269.9
36.5619,8.25002e-12,718.881
36.642,1.21661e-11,367.214
36.722,1.30334e-11,316.561
36.802,1.27598e-11,403.942
36.882,1.20055e-11,4605.41
36.962,1.15136e-11,345.556
37.042,1.01091e-11,902.928
37.122,1.14521e-11,268.976
37.202,1.17108e-11,454.169
