时间(s),电容(F),品质因素(Q)
22.8831,2.60153e-11,133.774
22.9631,2.53118e-11,121.965
23.0431,2.37384e-11,120.31
23.1231,2.54157e-11,142.185
23.2031,2.42631e-11,129.65
23.2831,2.49067e-11,149.292
23.3631,2.40062e-11,130.149
23.4431,2.41163e-11,116.008
23.5231,2.39301e-11,122.667
23.6031,2.44979e-11,129.03
23.6832,2.41559e-11,111.516
23.7632,2.40086e-11,113.974
23.8432,2.54105e-11,151.336
23.9232,2.38793e-11,132.341
24.0032,2.46006e-11,123.926
24.0832,2.39711e-11,122.581
24.1632,2.44612e-11,115.537
24.2432,2.59337e-11,154.148
24.3232,2.34717e-11,121.451
24.4033,2.4546e-11,123.196
24.4833,2.40214e-11,137.382
24.5633,2.49782e-11,136.161
24.6433,2.48391e-11,128.993
24.7233,2.37188e-11,113.328
24.8033,2.55035e-11,133.529
24.8833,2.44202e-11,138.507
24.9633,2.5419e-11,127.494
25.0433,2.53802e-11,117.455
25.1233,2.37005e-11,130.424
25.2034,2.44407e-11,118.863
25.2834,2.50451e-11,122.42
25.3634,2.47949e-11,107.526
25.4434,2.51124e-11,125.414
25.5234,2.37075e-11,129.881
25.6034,2.42579e-11,114.046
25.6834,2.52172e-11,118.803
25.7634,2.44601e-11,139.671
25.8434,2.45388e-11,120.304
25.9235,2.60344e-11,146.005
26.0035,2.35321e-11,137.499
26.0835,2.4988e-11,124.013
26.1635,2.41799e-11,124.165
26.2435,2.52811e-11,133.236
26.3235,2.53925e-11,148.773
26.4035,2.36801e-11,135.111
26.4835,2.52254e-11,195.926
26.5635,2.44293e-11,125.006
26.6436,2.47565e-11,115.951
26.7236,2.54783e-11,126.527
26.8036,2.36001e-11,121.411
26.8836,2.35626e-11,144.079
26.9636,2.48295e-11,122.692
27.0436,2.4685e-11,142.053
27.1236,2.4043e-11,121.618
27.2036,2.38271e-11,134.15
27.2836,2.38239e-11,115.967
27.3636,2.47227e-11,129.21
27.4437,2.39988e-11,125.976
27.5237,2.48634e-11,131.224
27.6037,2.47323e-11,135.176
27.6837,2.38331e-11,133.198
27.7637,2.43455e-11,134.847
27.8437,2.49137e-11,114.775
27.9237,2.45331e-11,138.69
28.0037,2.39824e-11,121.293
28.0837,2.41786e-11,116.949
28.1638,2.39198e-11,116.116
28.2438,2.57304e-11,127.788
28.3238,2.54671e-11,170.706
28.4038,2.45085e-11,129.252
28.4838,2.36752e-11,122.777
28.5638,2.349e-11,116.232
28.6438,2.48992e-11,117.013
28.7238,2.53972e-11,150.215
28.8038,2.39683e-11,115.704
28.8839,2.38022e-11,115.62
28.9639,2.34461e-11,111.323
29.0439,2.52313e-11,121.105
29.1239,2.46202e-11,126.839
29.2039,2.401e-11,112.966
29.2839,2.41163e-11,133.061
29.3639,2.39557e-11,116.612
29.4439,2.46143e-11,131.601
29.5239,2.44511e-11,132.507
29.6039,2.55885e-11,129.171
29.684,2.50597e-11,142.688
29.764,2.38932e-11,122.148
29.844,2.39153e-11,132.278
29.924,2.52293e-11,165.38
30.004,2.53598e-11,125.667
30.084,2.3871e-11,113.86
30.164,2.47224e-11,114.903
30.244,2.35571e-11,106.836
30.324,2.49104e-11,131.938
30.4041,2.39079e-11,133.927
30.4841,2.43892e-11,114.699
30.5641,2.54865e-11,134.595
30.6441,2.34616e-11,118.063
30.7241,2.49997e-11,124.855
30.8041,2.42611e-11,117.603
30.8841,2.53482e-11,126.625
30.9641,2.54248e-11,127.078
31.0441,2.37992e-11,134.892
31.1241,2.39348e-11,118.235
31.2042,2.56404e-11,118.987
31.2842,2.60753e-11,120.67
31.3642,2.38978e-11,121.082
31.4442,2.36722e-11,118.046
31.5242,2.38766e-11,120.976
31.6042,2.53826e-11,127.142
31.6842,2.70297e-11,140.384
31.7642,2.4513e-11,121.063
31.8442,2.38441e-11,121.008
31.9243,2.33854e-11,106.574
32.0043,2.53556e-11,134.422
32.0843,2.48378e-11,144.114
32.1643,2.40133e-11,116.759
32.2443,2.39584e-11,115.803
32.3243,2.40489e-11,121.243
32.4043,2.43842e-11,111.013
32.4843,2.45636e-11,140.148
32.5643,2.49515e-11,137.511
32.6444,2.39296e-11,115.636
32.7244,2.40866e-11,124.022
